# Time-averaged data for fix CPR
# TimeStep c_VIR[1] c_VIR[2] c_VIR[3] c_VIR[4] c_VIR[5] c_VIR[6]
45959 -4839.16 -1535.19 -3397.17 144.965 1913.54 -239.442
45960 -4309.38 -2203.81 -4038 -341.342 1909.69 -228.888
45961 -3465.1 -2686.12 -4934.02 -757.266 1853.21 -351.505
45962 -2474.71 -2749.02 -5662.67 -1034.04 1687.91 -574.013
45963 -1532.74 -2238.48 -5894.73 -1159.53 1371.67 -835.562
45964 -829.199 -1229.96 -5556.65 -1169.71 920.356 -1061.84
45965 -503.397 -72.7315 -4834.32 -1128.9 424.364 -1202.08
45966 -572.629 764.362 -4048.07 -1113.27 11.6007 -1252.69
45967 -889.545 951.805 -3488.64 -1199.57 -220.005 -1244.6
45968 -1199.27 467.889 -3307.59 -1442.01 -255.66 -1214.75
45969 -1286.07 -436.943 -3501.81 -1839.24 -169.368 -1193.14
45970 -1097.13 -1414.79 -3970.86 -2316.69 -80.318 -1211.02
45971 -747.662 -2182.42 -4594.29 -2745.89 -91.1547 -1310.28
45972 -412.887 -2583.12 -5267.09 -2993.1 -233.508 -1537.21
45973 -228.364 -2582.93 -5897.63 -2970.18 -441.385 -1923.68
45974 -284.126 -2264.87 -6412.62 -2659.52 -575.262 -2460.27
45975 -654.087 -1823.08 -6774.2 -2116.2 -491.576 -3073.15
45976 -1383.93 -1522.11 -6988.54 -1460.22 -125.834 -3630.99
45977 -2444 -1596.55 -7081.6 -844.168 460.959 -3981.36
45978 -3682.35 -2123.89 -7066.89 -409.465 1107.24 -3997.26
45979 -4836.52 -2965.63 -6968.91 -244.417 1627.99 -3623.73
45980 -5638.65 -3850.27 -6896.96 -357.235 1897.48 -2910.26
45981 -5950.76 -4542.87 -7048.59 -678.575 1899.27 -2014.08
45982 -5825.72 -4955.57 -7580.96 -1093.8 1722.97 -1162.47
45983 -5452.97 -5118.69 -8460.18 -1484.39 1512.18 -574.297
45984 -5042.37 -5082.31 -9438.54 -1760.08 1392.5 -364.257
45985 -4739.29 -4872.11 -10166.9 -1873.09 1419.37 -480.515
45986 -4611.28 -4534.77 -10359.2 -1818.55 1566.2 -722.555
45987 -4671.36 -4189.34 -9907.59 -1628.15 1747.95 -840.709
45988 -4883.93 -3993.55 -8904.64 -1360.92 1856.94 -663.939
45989 -5154.01 -4039.47 -7589.5 -1094.94 1800.06 -173.562
45990 -5346.85 -4293.65 -6265.65 -915.467 1536.37 512.919
45991 -5354.39 -4651.81 -5222.9 -887.482 1105.43 1216.63
45992 -5159.7 -5039.05 -4672.6 -1015.14 621.177 1770.75
45993 -4829.4 -5436.63 -4686.93 -1226.19 223.045 2060.72
45994 -4431.76 -5816.81 -5141.6 -1404.09 14.4814 2039.67
45995 -3974.07 -6071.39 -5715.14 -1445.37 25.6757 1740.34
45996 -3433.98 -6039.75 -6003.12 -1296.27 212.289 1274.72
45997 -2847.86 -5634.03 -5715.02 -953.331 481.25 801.081
45998 -2349.52 -4940.58 -4826.88 -462.428 729.275 463.203
45999 -2108.67 -4205.33 -3581.33 76.5797 878.108 338.927
46000 -2214.57 -3714.84 -2349.93 525.628 891.768 425.052
46001 -2606.41 -3663.5 -1472.66 756.651 777.792 658.196
46002 -3106.27 -4084.52 -1163.08 707.689 578.51 944.951
46003 -3523.71 -4857.32 -1483.59 407.568 353.604 1180.75
46004 -3740.47 -5750.07 -2336.99 -41.0824 161.712 1270.66
46005 -3718.62 -6463.02 -3476.06 -501.162 46.1273 1159.84
46006 -3472.83 -6696.22 -4560.57 -845.774 18.7702 859.259
46007 -3072.73 -6271.75 -5272.48 -999.2 51.4545 450.459
46008 -2667.68 -5263.29 -5441.63 -962.669 87.6628 60.5348
46009 -2467.48 -4015.91 -5113.3 -812.569 73.2813 -191.198
46010 -2646.59 -3002.29 -4510.99 -664.734 -9.42665 -247.144
46011 -3230.66 -2597.06 -3918.73 -619.888 -127.295 -132.709
46012 -4061.97 -2914.67 -3556.91 -725.616 -215.558 68.9581
46013 -4886.07 -3793.97 -3518.02 -972.318 -222.463 268.097
46014 -5506.16 -4910.66 -3776.75 -1302.15 -151.704 411.11
46015 -5873.12 -5926.01 -4232.96 -1622.49 -64.3406 487.238
46016 -6046.14 -6591.33 -4746.58 -1833.25 -34.7179 503.435
46017 -6090.61 -6800.4 -5167.86 -1858.71 -96.2292 463.626
46018 -6025.5 -6606.57 -5386.97 -1669.6 -214.285 374.442
46019 -5856.75 -6201.65 -5381.29 -1290.82 -292.908 264.254
46020 -5632.68 -5850.35 -5213.21 -799.392 -214.616 186.815
46021 -5439.5 -5783.79 -4969.63 -310.557 94.5688 201.141
46022 -5335.91 -6089.73 -4706.34 56.5604 607.711 349.031
46023 -5307.24 -6664.41 -4454.62 225.95 1190.95 644.777
46024 -5292.09 -7275.34 -4276.45 192.795 1660.64 1066.25
46025 -5245.65 -7704.28 -4290.1 12.9653 1872.47 1536.65
46026 -5168.03 -7860.78 -4610.46 -224.786 1784.51 1922.03
46027 -5071.39 -7788.85 -5240.23 -421.574 1460.25 2075.23
46028 -4933.67 -7589.67 -6009.11 -486.082 1029.48 1914.26
46029 -4704.13 -7344.45 -6630.46 -351.761 638.012 1477.52
46030 -4353.69 -7081.88 -6837.23 3.16409 404.416 911.369
46031 -3910.93 -6781.4 -6506.04 539.048 389.941 400.412
46032 -3448.19 -6388.99 -5703.43 1151.98 585.76 92.3884
46033 -3031.98 -5849.47 -4650.17 1696.11 914.137 55.5274
46034 -2684.87 -5169.06 -3637.68 2028.65 1246.17 268.74
46035 -2399.31 -4469.93 -2934.41 2065.53 1437.15 629.951
46036 -2192.19 -3964.19 -2713.2 1822.01 1380.89 980.792
46037 -2125.85 -3828.4 -3004.68 1410.64 1067.33 1151.7
46038 -2250.57 -4064.85 -3674.96 992.582 606.331 1020.64
46039 -2518.39 -4469.47 -4448.61 713.018 186.369 564.384
46040 -2773.03 -4735.86 -5004.83 650.607 -19.1583 -120.843
46041 -2853.24 -4618.33 -5110.55 791.032 61.4145 -840.465
46042 -2715 -4048.47 -4710.13 1027.89 370.285 -1372.03
46043 -2454.8 -3154.59 -3928.9 1202.65 759.382 -1564.02
46044 -2222.09 -2193.77 -3028.72 1174.91 1066.57 -1403.78
46045 -2112.08 -1448.44 -2334.54 881.609 1187.74 -1006.92
46046 -2133.55 -1135.67 -2137.51 349.195 1113.57 -545.483
46047 -2259.22 -1350.11 -2587.64 -335.514 917.997 -181.226
46048 -2477.44 -2034.35 -3614.16 -1055.41 708.427 -35.9612
46049 -2783.62 -2976.6 -4929.41 -1676.15 562.709 -168.341
46050 -3145.09 -3865.05 -6130.72 -2063.64 492.619 -538.71
46051 -3508.29 -4414.35 -6845.83 -2132.76 464.655 -1006.95
46052 -3845.33 -4506.43 -6857.15 -1893.32 449.455 -1398.42
46053 -4194.2 -4248.31 -6177.5 -1441.93 445.543 -1590.04
46054 -4638.54 -3888.38 -5032.66 -912.423 474.557 -1552.82
46055 -5229.79 -3658.25 -3755.87 -423.793 558.478 -1325.11
46056 -5912.8 -3661.9 -2665.62 -49.6313 687.675 -957.083
46057 -6523.2 -3871.02 -1987.04 185.883 807.345 -483.6
46058 -6874.79 -4190.96 -1823.49 290.393 841.877 63.1579
46059 -6877.76 -4522.06 -2143.38 284.319 740.514 633.932
46060 -6596.57 -4783.81 -2772.25 199.502 504.935 1160.58
46061 -6198.2 -4929.3 -3433.36 92.4347 183.739 1564.43
46062 -5852.72 -4958.08 -3855.69 39.8523 -152.034 1774.18
46063 -5674.45 -4901.86 -3896.26 95.5486 -430.838 1762.91
46064 -5713.8 -4785.21 -3600.16 242.829 -599.285 1579.93
46065 -5944.81 -4593.35 -3148.01 401.419 -642.892 1339.2
46066 -6237.22 -4274.55 -2738.63 486.309 -599.048 1162.19
46067 -6366.09 -3777.24 -2499.85 453.889 -549.079 1124.95
46068 -6102.26 -3102.77 -2476.82 299.951 -588.291 1236.66
46069 -5344.15 -2341.45 -2677.73 32.504 -780.849 1433.96
46070 -4201.47 -1650.48 -3119.08 -339.31 -1120.56 1587.08
46071 -2959.49 -1168.87 -3817.72 -784.905 -1519.79 1546.93
46072 -1947.04 -934.518 -4731.09 -1232.2 -1839.41 1234.61
46073 -1393.36 -882.3 -5708.97 -1582.29 -1951.99 700.874
46074 -1354.14 -916.013 -6512.87 -1752.7 -1803.66 89.6889
46075 -1725.31 -969.053 -6898.11 -1720.28 -1442.86 -461.671
46076 -2314.17 -1001.44 -6704.43 -1539.99 -994.905 -884.221
46077 -2920.02 -968.877 -5928.4 -1320.36 -591.861 -1157.63
46078 -3388.46 -824.726 -4759.86 -1166.69 -300.773 -1259.96
46079 -3635.58 -570.784 -3540.04 -1130.42 -102.616 -1154.88
46080 -3667.91 -309.399 -2632.99 -1202.57 61.3532 -833.801
46081 -3593.59 -226.629 -2281.66 -1342.87 224.294 -369.348
46082 -3586.49 -489.217 -2517.68 -1498.49 375.78 76.2826
46083 -3792.92 -1126.97 -3153.86 -1600.62 495.342 307.861
46084 -4246.33 -2004.85 -3861.99 -1579.42 582.817 193.335
46085 -4859.48 -2899.36 -4300.14 -1414.15 653.927 -244.472
46086 -5498.17 -3619.87 -4238.07 -1171.42 714.435 -807.269
46087 -6069.14 -4086.84 -3642.9 -974.472 749.806 -1210.53
46088 -6538.02 -4326.24 -2700.81 -919.383 738.236 -1237.71
46089 -6884.33 -4419.42 -1758.17 -1019.53 661.751 -852.711
46090 -7067.53 -4463.9 -1177.91 -1222.32 503.771 -204.328
46091 -7053.08 -4557.86 -1187.2 -1464.56 251.221 456.247
46092 -6850.27 -4774.09 -1798.03 -1709.33 -90.6594 880.768
46093 -6505.94 -5118.53 -2819.5 -1935.88 -485.852 910.022
46094 -6067.73 -5510.53 -3937.18 -2108.08 -873.647 532.482
46095 -5567.8 -5804.8 -4823.72 -2171.76 -1190.12 -97.6599
46096 -5041.32 -5863.53 -5246.97 -2088.32 -1387.11 -719.966
46097 -4544.88 -5640.02 -5145.37 -1874.83 -1446.36 -1097.93
46098 -4146.91 -5206.88 -4636.55 -1621.65 -1392.18 -1136.16
46099 -3897.74 -4704.27 -3957.55 -1459.29 -1286.7 -899.835
46100 -3787.7 -4251.53 -3370.95 -1486.18 -1197.03 -541.765
46101 -3716.61 -3892.17 -3079.93 -1708.99 -1158.06 -213.767
46102 -3517.81 -3609.76 -3178.37 -2037.15 -1163.38 -21.2955
46103 -3052.24 -3374.04 -3642.01 -2329.44 -1183.94 -15.6604
46104 -2313.19 -3156.32 -4351.8 -2450.66 -1186.94 -197.017
46105 -1454.4 -2918.36 -5135.32 -2309.14 -1141.56 -518.779
46106 -714.726 -2621.22 -5810.95 -1888.47 -1025.91 -901.33
46107 -302.055 -2258.84 -6220.47 -1282.15 -846.784 -1251.63
46108 -319.931 -1875.15 -6257.4 -690.321 -649.802 -1481.38
46109 -756.474 -1535.31 -5896.51 -335.483 -489.388 -1527.76
46110 -1486.84 -1277.94 -5216.7 -333.811 -373.417 -1372.97
46111 -2272.65 -1098.33 -4403.4 -620.697 -241.426 -1045.27
46112 -2815.23 -982.439 -3706.24 -991.702 -9.09252 -602.879
46113 -2891.95 -954.089 -3351.62 -1225.81 356.048 -125.38
46114 -2490.59 -1086.24 -3457.16 -1202.34 798.437 285.396
46115 -1834.41 -1463.44 -4002.96 -940.451 1195.15 527.01
46116 -1275.36 -2117.01 -4857.13 -554.391 1409.96 552.557
46117 -1128.17 -2982.62 -5810.59 -175.54 1358.94 419.758
46118 -1527.06 -3910.95 -6603.45 103.819 1059.14 274.999
46119 -2364.65 -4729.38 -6974.17 247.831 631.233 263.741
46120 -3340.14 -5312.26 -6746.6 266.906 248.738 434.918
46121 -4100.96 -5614.74 -5928.43 200.583 57.7105 723.261
46122 -4381.79 -5660.18 -4746.84 105.23 111.483 1022.75
46123 -4089.7 -5523.21 -3577.89 35.2764 350.709 1269.12
46124 -3347.78 -5336.29 -2789.97 11.4323 630.426 1453.57
46125 -2453.48 -5278.57 -2596.39 2.24388 780.726 1576.15
46126 -1755.18 -5502.12 -2993.42 -62.8221 683.571 1605.88
46127 -1505.08 -6030.34 -3797.9 -244.241 335.159 1498.34
46128 -1748.86 -6713.99 -4728.37 -532.421 -143.482 1251.22
46129 -2311 -7293.55 -5479.11 -833.951 -567.872 935.379
46130 -2888.92 -7520.99 -5789.44 -1025.27 -796.666 661.653
46131 -3201.91 -7261.32 -5532.74 -1036.58 -814.015 502.469
46132 -3107.74 -6531.57 -4789.2 -901.045 -727.022 431.585
46133 -2631.69 -5479.73 -3832.87 -734.796 -678.571 342.133
46134 -1926.75 -4333.97 -3015.24 -672.469 -748.35 132.117
46135 -1208.46 -3341.15 -2611.74 -801.904 -915.843 -220.553
46136 -681.142 -2690.52 -2715.95 -1121.08 -1090.18 -655.741
46137 -470.419 -2441.6 -3228.19 -1522.01 -1164.84 -1083.13
46138 -592.977 -2493.72 -3926.48 -1817.48 -1064.49 -1424.99
46139 -975.326 -2626.46 -4567.92 -1826.93 -776.457 -1623.1
46140 -1494.58 -2610.47 -4962.38 -1486.75 -363.388 -1632.22
46141 -2027.66 -2334.4 -4994.87 -898.731 53.6268 -1433.2
46142 -2491.5 -1859.6 -4625.99 -274.97 345.087 -1059.21
46143 -2855.08 -1361.89 -3909.79 173.408 436.087 -592.313
46144 -3116.26 -1011.69 -3010.68 330.878 350.899 -114.171
46145 -3267.2 -885.132 -2168.2 218.738 210.095 342.96
46146 -3278.67 -961.749 -1599.51 -26.5965 172.248 795.619
46147 -3112.93 -1178.74 -1401.73 -231.213 342.117 1265.05
46148 -2761.97 -1477.29 -1531.31 -269.748 704.035 1734.11
46149 -2292.03 -1818.18 -1863.1 -108.484 1132.58 2143.44
46150 -1849.7 -2188.96 -2250.12 207.254 1474.05 2424.94
46151 -1611.71 -2612.46 -2539.34 589.081 1632.27 2536.81
46152 -1713.05 -3132.99 -2583.83 932.804 1595.58 2477.13
46153 -2181.75 -3764.27 -2286.43 1135.38 1403.25 2281.13
46154 -2897.4 -4434.68 -1663.42 1129.59 1108.1 2012.72
46155 -3603.1 -4986.32 -881.264 929.501 776.688 1751.2
46156 -3995.73 -5249.79 -214.897 643.791 502.762 1567.06
46157 -3871.78 -5156.07 73.755 424.947 381.239 1488.33
46158 -3254.63 -4802.02 -130.689 384.216 449.553 1466.78
46159 -2415.68 -4404.02 -742.469 535.208 652.504 1381.72
46160 -1756.29 -4162.76 -1540.29 794.824 867.72 1107.17
46161 -1617.15 -4155.49 -2308.42 1031.22 979.213 600.187
46162 -2119.08 -4325.94 -2936.27 1125.46 944.351 -57.0817
46163 -3107.1 -4546.13 -3401.2 1018.39 803.519 -691.026
46164 -4219.76 -4687.36 -3686.94 733.845 636.925 -1127.17
46165 -5050.99 -4653.46 -3755.24 359.775 514.376 -1276.79
46166 -5314.47 -4379.86 -3600.49 -3.61714 472.714 -1165.41
46167 -4948.15 -3842.42 -3310.81 -283.254 521.589 -895.361
46168 -4135.87 -3093.67 -3059.33 -439.501 655.667 -584.124
46169 -3226.3 -2281.07 -3027.46 -458.306 854.419 -322.364
46170 -2571.93 -1603.98 -3328.08 -345.654 1073.06 -163.434
46171 -2375.01 -1224.65 -3965.19 -130.825 1245.26 -126.233
46172 -2620.33 -1192.76 -4816.98 136.866 1313.72 -198.967
46173 -3116.75 -1432.21 -5642.27 404.758 1278.94 -338.243
46174 -3610.33 -1795.56 -6135.64 632.939 1207.38 -480.963
46175 -3902.32 -2135.81 -6043.14 795.159 1171.6 -574.437
46176 -3904.38 -2343.05 -5295.24 872.782 1187.79 -605.366
46177 -3621.23 -2352.88 -4071.79 862.434 1214.35 -597.643
46178 -3117.88 -2157.84 -2748.07 788.16 1204.64 -584.413
46179 -2512.53 -1828.42 -1746.83 699.993 1154.61 -578.908
46180 -1969.94 -1510.1 -1355.55 660.159 1101.02 -566.073
46181 -1660.26 -1363.7 -1595.83 725.042 1077.54 -514.242
46182 -1690.88 -1475.96 -2224.39 921.608 1075.13 -392.828
46183 -2053.3 -1812.27 -2872.61 1221.39 1044.67 -184.564
46184 -2630.35 -2251.41 -3226.01 1530.93 937.57 104.277
46185 -3259.12 -2673.56 -3137.04 1717.94 741.513 434.551
46186 -3802.98 -3021.07 -2641.02 1671.33 477.455 733.558
46187 -4181.25 -3285.61 -1917.51 1358.74 172.069 917.805
46188 -4350.78 -3452.69 -1231.88 838.846 -149.875 937.525
46189 -4284.48 -3479.71 -846.587 234.972 -441.163 815.237
46190 -3982.21 -3331.54 -916.681 -299.349 -616.082 648.881
46191 -3503.64 -3027.22 -1431.4 -619.179 -587.442 565.228
46192 -2981.25 -2642.46 -2243.6 -637.649 -346.321 637.872
46193 -2579.74 -2263.13 -3165.87 -366.042 -7.48052 824.258
46194 -2427.34 -1948.39 -4057.13 83.6712 244.075 978.871
46195 -2577.16 -1742.36 -4833.73 543.734 274.392 938.907
46196 -3005.27 -1714.11 -5420.23 862.55 87.4552 620.298
46197 -3625.11 -1948.68 -5725.31 962.988 -194.613 63.3238
46198 -4297.46 -2456.86 -5692.79 860.837 -426.86 -591.708
46199 -4836.3 -3084.85 -5368.15 640.764 -522.785 -1171.4
46200 -5042.57 -3541.45 -4908.36 408.198 -461.197 -1543.68
46201 -4788.11 -3558.45 -4522.11 247.23 -245.822 -1665.24
46202 -4115.19 -3067.89 -4376.58 204.327 111.694 -1585.8
46203 -3262.46 -2255.61 -4531.01 292.736 565.712 -1415.96
46204 -2570.89 -1456.68 -4932.58 501.079 1008.68 -1273.67
46205 -2323.8 -984.919 -5460.48 791.602 1293.36 -1228.78
46206 -2623.22 -1017.25 -5967.42 1093.29 1312.18 -1270.32
46207 -3361 -1569.42 -6293.63 1312.97 1069.83 -1319.22
46208 -4275.59 -2511.06 -6281.12 1370.62 681.645 -1286.18
46209 -5056.48 -3589.19 -5822.37 1229 296.608 -1134.77
46210 -5448.78 -4479.97 -4929.7 900.322 18.2899 -901.853
46211 -5324 -4891.41 -3776.19 444.375 -120.17 -668.672
46212 -4714.89 -4703.02 -2652.53 -34.2261 -129.889 -506.874
46213 -3817.34 -4054.3 -1849.38 -405.018 -30.9178 -434.248
46214 -2942.33 -3294.98 -1546.64 -550.818 155.994 -408.672
46215 -2414.93 -2796.87 -1762.3 -416.38 395.417 -366.56
46216 -2470.54 -2753.46 -2352.68 -38.7352 632.472 -273.624
46217 -3183.51 -3112.99 -3036.3 464.108 804.1 -148.343
46218 -4423.09 -3671.38 -3464.92 933.94 858.997 -43.3521
46219 -5874.29 -4219.69 -3354.64 1227.42 768.591 -3.25375
46220 -7143.01 -4616.1 -2622.71 1273.09 529.324 -35.4081
46221 -7897.79 -4759.48 -1458.25 1099.89 171.86 -116.5
46222 -7984.59 -4556.16 -264.719 819.622 -219.217 -216.482
46223 -7475.12 -3964.63 512.497 572.847 -503.705 -310.77
46224 -6626.28 -3077.04 583.373 463.645 -536.783 -376.527
46225 -5764.15 -2131.9 -66.5365 518.533 -263.451 -390.238
46226 -5152.02 -1414.98 -1193.29 686.361 216.195 -338.528
46227 -4904.15 -1120.44 -2421.44 869.18 678.125 -231.31
46228 -4974.1 -1281.82 -3395.74 963.975 892.721 -99.7025
46229 -5211.06 -1810.14 -3891.57 894.927 743.226 15.6439
46230 -5437.38 -2571.96 -3864.09 631.836 265.074 69.1808
46231 -5504.93 -3423.28 -3449.01 194.388 -391.809 11.8632
46232 -5320.3 -4194.86 -2915.28 -356.739 -1031.03 -188.075
46233 -4853.09 -4697.41 -2557.19 -933.379 -1473.1 -507.727
46234 -4141.68 -4791.6 -2554.71 -1433.17 -1606.93 -846.986
46235 -3280.46 -4481.94 -2894.31 -1758.96 -1416.74 -1054.95
46236 -2389.06 -3947.83 -3407.57 -1847.61 -985.291 -1002.52
46237 -1595.4 -3463.8 -3893.22 -1696.55 -472.827 -655.966
46238 -1051.39 -3253.71 -4228.02 -1366.39 -69.7063 -102.86
46239 -936.219 -3391.26 -4387.08 -953.244 69.9517 488.584
46240 -1410.23 -3823.7 -4389.93 -549.738 -109.131 952.163
46241 -2517.78 -4456.18 -4251.77 -218.739 -535.138 1198.92
46242 -4095.93 -5188.08 -3996.15 13.3594 -1039.59 1245.37
46243 -5777.58 -5885.92 -3697.18 161.15 -1433.56 1180.22
46244 -7113.01 -6368.96 -3475.01 276.951 -1584.33 1108.46
46245 -7751.65 -6476.1 -3423.87 424.545 -1454.71 1114.97
46246 -7606.42 -6176.59 -3546.77 645.341 -1099.11 1249.22
46247 -6911.03 -5614.78 -3768.52 937.018 -641.364 1513.96
46248 -6127.63 -5032.29 -4010.44 1257.68 -243.909 1854.75
46249 -5744.55 -4633 -4256.85 1551.1 -51.3189 2162.83
46250 -6069.52 -4509.09 -4557.5 1768.64 -125.562 2303.88
46251 -7113.03 -4661.92 -4959.81 1874.09 -413.511 2172.93
46252 -8593.47 -5046.24 -5428.16 1842.38 -774.589 1745.09
46253 -10041.2 -5565.89 -5828.59 1663.64 -1060.46 1080.37
46254 -10959.8 -6039.54 -5998.9 1351.92 -1187.2 283.893
46255 -11003.9 -6219.2 -5851.94 949.332 -1148.09 -536.86
46256 -10112.8 -5897.13 -5434.21 520.477 -977.842 -1287.78
46257 -8530.62 -5040.39 -4902.93 142.689 -720.239 -1892.11
46258 -6702.88 -3848.94 -4456.83 -111.305 -423.846 -2299.91
46259 -5111.29 -2661.91 -4261.76 -201.485 -150.173 -2505.2
46260 -4125.42 -1782.68 -4391.6 -146.029 28.7327 -2544.06
46261 -3914.99 -1364.29 -4787.78 -23.0489 48.5553 -2465.81
46262 -4421.43 -1409.83 -5255.93 59.9224 -125.534 -2302.99
46263 -5384.34 -1832.33 -5525.11 11.7737 -486.296 -2062.88
46264 -6430.17 -2497.78 -5382.16 -205.666 -980.351 -1746.81
46265 -7189.31 -3219.94 -4810.23 -563.681 -1515.26 -1378.79
46266 -7397.57 -3765.66 -4018.33 -972.61 -1975.69 -1009.35
46267 -6974.43 -3948.12 -3341.89 -1308.06 -2240.56 -682.193
46268 -6048.84 -3755.01 -3078.09 -1463.73 -2222.08 -387.048
46269 -4910.86 -3367.76 -3339.26 -1403.32 -1922.58 -49.5178
46270 -3911.38 -3032.4 -4016.33 -1171.02 -1461.74 423.361
46271 -3353.35 -2910.19 -4860.75 -858.064 -1035.57 1074.31
46272 -3406.55 -3041.62 -5585.39 -554.87 -824.256 1845.89
46273 -4072.6 -3409.99 -5963.59 -317 -902.873 2580.99
46274 -5199.3 -3993.55 -5916.09 -157.112 -1209.62 3084.64
46275 -6523.19 -4744.81 -5537.35 -59.3618 -1580.1 3212.62
46276 -7734.86 -5537.22 -5056.39 2.71982 -1821.18 2932.12
46277 -8566.2 -6157.4 -4754.08 55.7186 -1793.4 2333.88
46278 -8860.56 -6373.97 -4841.28 122.568 -1454.94 1606.27
46279 -8610.56 -6046.69 -5341.24 227.419 -857.003 977.88
46280 -7956 -5204.48 -6057.79 401.061 -114.54 635.616
46281 -7135.01 -4043.69 -6668.97 666.686 626.713 648.59
46282 -6420.17 -2843.84 -6887.2 1013.29 1221.73 930.828
46283 -6064.22 -1854.93 -6591.55 1379.54 1564.29 1277.54
46284 -6240.88 -1235.74 -5867.73 1661.84 1624.38 1469.79
46285 -6973.22 -1055.39 -4944.48 1749.92 1457.91 1379.57
46286 -8085.43 -1302.49 -4079.2 1568.38 1174.03 1013.04
46287 -9218.84 -1855.35 -3459.08 1103.84 881.466 486.471
46288 -9940.99 -2465.09 -3155.01 422.425 656.144 -34.6181
46289 -9916.33 -2834.65 -3113.74 -331.964 540.473 -402.397
46290 -9048.97 -2768.45 -3179.48 -984.108 547.266 -539.232
46291 -7523.16 -2274.47 -3167.6 -1407.35 657.172 -463.032
46292 -5729.68 -1546.95 -2973.32 -1584.84 819.688 -273.827
46293 -4126.18 -860.23 -2622.86 -1607.06 962.435 -104.411
46294 -3092.25 -465.49 -2243.72 -1609.68 1017.29 -61.5909
46295 -2824.81 -537.587 -2008.19 -1694.24 960.998 -186.974
46296 -3287.92 -1135.38 -2054.26 -1878.18 826.617 -446.722
46297 -4218.4 -2149.75 -2414.67 -2096.81 678.186 -763.03
46298 -5198.51 -3294.52 -2994.91 -2250.85 578.67 -1075.41
46299 -5799.26 -4199.29 -3627.83 -2264.68 570.796 -1383.1
46300 -5744.75 -4574.29 -4168.64 -2115.29 675.63 -1720.09
46301 -5018.11 -4348.03 -4567.92 -1825 898.042 -2080.83
46302 -3858.14 -3689.05 -4872.56 -1441.78 1219.38 -2378.77
46303 -2659.53 -2905.31 -5153.44 -1023.68 1582.11 -2484.02
46304 -1834.77 -2296.48 -5469.28 -624.177 1896.75 -2303.56
46305 -1688.25 -2043.87 -5846.46 -278.11 2071.3 -1840.68
46306 -2331.39 -2179.22 -6251.84 9.64441 2053.35 -1192.82
46307 -3653.76 -2618.18 -6604.94 268.504 1864.42 -504.769
46308 -5347.67 -3210.63 -6815.96 540.418 1589.55 75.7007
46309 -6985.92 -3776.78 -6830.89 838.503 1319.88 423.007
46310 -8144.4 -4144.21 -6659.43 1125.25 1098.47 465.868
46311 -8543.55 -4211.17 -6371.1 1334.69 919.405 227.159
46312 -8159.89 -4009.7 -6068.95 1417.69 774.094 -160.968
46313 -7250.7 -3692.44 -5832.55 1367.01 682.692 -494.286
46314 -6257.16 -3419.18 -5669.9 1207.85 674.883 -589.977
46315 -5622.53 -3243.09 -5533.32 985.229 750.515 -395.571
46316 -5616.33 -3106.98 -5340.03 759.729 869.948 -22.2003
46317 -6262.09 -2954.23 -5011.26 591.535 987.299 330.495
46318 -7381.16 -2835.29 -4534.88 504.099 1085.45 488.607
46319 -8675.34 -2891.85 -3978.28 460.082 1169.06 369.553
46320 -9792.32 -3229.05 -3431.13 374.055 1231.13 -19.946
46321 -10401.8 -3798.5 -2958.06 165.762 1245.8 -613.397
46322 -10295.9 -4392.46 -2607.59 -173.892 1199.71 -1301.15
46323 -9462.53 -4745.23 -2400.66 -551.464 1110.73 -1927.65
46324 -8086.45 -4664.18 -2310.18 -805.884 1026.3 -2315.95
46325 -6484.88 -4114.77 -2284.75 -802.749 1012.47 -2338.75
46326 -5002.14 -3234.34 -2253.94 -529.424 1105.17 -1987.46
46327 -3924.3 -2286.59 -2157.39 -112.092 1271.95 -1392.35
46328 -3433.79 -1582.56 -2002.28 256.861 1429.18 -763.398
46329 -3578.25 -1378.33 -1890.95 418.982 1498.84 -286.13
46330 -4247.76 -1765.51 -1982.21 310.685 1450.87 -47.6268
46331 -5182.65 -2598.63 -2408.69 -27.4492 1296.93 -34.1775
46332 -6012.78 -3519.42 -3193.91 -468.053 1059.24 -174.453
46333 -6355.93 -4106.38 -4209.75 -832.853 757.162 -376.438
46334 -5981.85 -4083.74 -5220.09 -956.269 424.015 -536.706
46335 -4949.7 -3451.18 -6002.12 -766.602 125.878 -553.243
46336 -3616.66 -2456.73 -6443.97 -337.705 -63.2786 -368.462
46337 -2502.51 -1457.43 -6558.44 134.074 -115.961 -22.2379
46338 -2086.06 -776.303 -6453.24 422.752 -68.7842 346.749
46339 -2635.96 -625.424 -6299.47 388.363 20.227 580.361
46340 -4131.93 -1081.54 -6286.5 49.9585 122.298 603.417
46341 -6268.17 -2070.2 -6542.35 -423.723 238.25 456.244
46342 -8516.41 -3352.61 -7055.36 -808.676 359.822 234.823
46343 -10267.9 -4562.36 -7662.85 -950.165 449.723 9.81526
46344 -11055.6 -5332.25 -8129.33 -837.616 472.468 -195.008
46345 -10761.9 -5460.17 -8266.53 -581.589 441.547 -366.08
